策略,日期,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元
方法B_固定净负荷0.80分位数,2025-06-01,61731.084210112,61731.084210112,0.0,0.0,14989.50404333333,1637.0204233333334,37217.65103138776,0.0,58067.13272851166,95284.78375989942
方法B_固定净负荷0.80分位数,2025-06-02,62329.790515149936,62329.790515149936,0.0,0.0,11982.360909999998,1860.4373566666673,37347.504836402884,0.0,50047.69829425667,87395.20313065955
方法B_固定净负荷0.80分位数,2025-06-03,61185.22254110001,61185.22254110001,0.0,0.0,11431.883353333327,642.1841833333336,37036.95880806735,0.0,47048.31880896831,84085.27761703567
方法B_固定净负荷0.80分位数,2025-06-04,62630.085905631466,62630.085905631466,0.0,0.0,11524.727346666665,742.0052700000002,37718.03365270262,0.0,44569.855752859985,82287.8894055626
方法B_固定净负荷0.80分位数,2025-06-05,61384.5841805993,61384.5841805993,0.0,0.0,13976.378126666663,427.6856166666662,37261.01066550032,0.0,54430.419046989984,91691.42971249031
方法B_固定净负荷0.80分位数,2025-06-06,28762.259631587243,28762.259631587243,0.0,0.0,13930.026816666665,9321.471719999998,14982.516574971309,0.0,58897.84585094499,73880.3624259163
方法B_固定净负荷0.80分位数,2025-06-07,28783.702324904498,28783.702324904498,0.0,0.0,11644.427846666666,6830.924726666665,15076.294158046921,0.0,46023.105549994994,61099.39970804192
方法B_固定净负荷0.80分位数,2025-06-08,63789.82480251865,63789.82480251865,0.0,0.0,7858.674439999995,2664.0668699999997,38598.98560731141,0.0,30720.489450471654,69319.47505778307
方法B_固定净负荷0.80分位数,2025-06-09,64269.72012703021,64269.72012703021,0.0,0.0,11216.178226666665,685.410580000002,38680.520571937566,0.0,45709.85193900833,84390.37251094589
方法B_固定净负荷0.80分位数,2025-06-10,63106.746251701756,63106.746251701756,0.0,0.0,13071.94843666666,792.4842166666665,38213.68606106025,0.0,50689.99385354831,88903.67991460855
方法B_固定净负荷0.80分位数,2025-06-11,63581.96125834126,63581.96125834126,0.0,0.0,16767.802409999997,525.5549700000005,38486.10541901442,0.0,70241.193178825,108727.29859783941
方法B_固定净负荷0.80分位数,2025-06-12,63497.576346183334,63497.576346183334,0.0,0.0,13466.723996666664,682.4916833333339,38667.67048602962,0.0,53966.86174304499,92634.53222907461
方法B_固定净负荷0.80分位数,2025-06-13,29646.971083292312,29646.971083292312,0.0,0.0,9010.119813333331,7811.073856666667,15785.263194035337,0.0,38654.06606670832,54439.32926074366
方法B_固定净负荷0.80分位数,2025-06-14,29652.947592655328,29652.947592655328,0.0,0.0,8181.507549999999,9174.265876666666,15772.890314133776,0.0,30578.448770163333,46351.339084297106
方法B_固定净负荷0.80分位数,2025-06-15,67489.3960272278,67489.3960272278,0.0,0.0,8110.657706666663,1170.7850666666682,41255.67725534803,0.0,33404.933947841644,74660.61120318968
方法B_固定净负荷0.80分位数,2025-06-16,70336.54850123909,70336.54850123909,0.0,0.0,7217.42219333333,828.4458900000004,42942.60386007051,0.0,29067.630772788318,72010.23463285882
方法B_固定净负荷0.80分位数,2025-06-17,68407.15310682991,68407.15310682991,0.0,0.0,11104.497766666664,875.6747666666685,41692.02007989699,0.0,43668.37872647999,85360.39880637698
方法B_固定净负荷0.80分位数,2025-06-18,69490.9957086117,69490.9957086117,0.0,0.0,6319.963286666661,992.5510433333338,42251.259290085174,0.0,24666.58944032164,66917.84873040681
方法B_固定净负荷0.80分位数,2025-06-19,69850.65338640913,69850.65338640913,0.0,0.0,4154.991746666664,1702.9418099999998,42769.956364831065,0.0,17015.905712248325,59785.86207707939
方法B_固定净负荷0.80分位数,2025-06-20,31989.905816268285,31989.905816268285,0.0,0.0,2551.736763333327,9643.864756666662,17775.164109414203,0.0,9212.498414601643,26987.662524015846
方法B_固定净负荷0.80分位数,2025-06-21,32002.09586644291,32002.09586644291,0.0,0.0,1695.6751733333338,11910.79841666667,17691.85239409501,0.0,6477.852465510003,24169.704859605015
方法B_固定净负荷0.80分位数,2025-06-22,72166.14957229771,72166.14957229771,0.0,0.0,2996.963776666664,3748.489410000001,44133.71933151268,0.0,11551.273599711658,55684.99293122434
方法B_固定净负荷0.80分位数,2025-06-23,74653.45540145412,74653.45540145412,0.0,0.0,1654.8408366666656,5023.666653333334,46011.2172582501,0.0,7302.819154899995,53314.0364131501
方法B_固定净负荷0.80分位数,2025-06-24,73850.42595927177,73850.42595927177,0.0,0.0,7906.98726333333,1329.3974700000008,45289.01327423374,0.0,32392.769688989985,77681.78296322371
方法B_固定净负荷0.80分位数,2025-06-25,74388.20739811716,74388.20739811716,0.0,0.0,3620.9987699999992,3401.5650233333354,45581.94247571583,0.0,14122.938703656662,59704.88117937249
方法B_固定净负荷0.80分位数,2025-06-26,73348.02427890217,73348.02427890217,0.0,0.0,2771.0304800000017,4399.108296666669,45132.19300948808,0.0,12155.672701735008,57287.86571122309
方法B_固定净负荷0.80分位数,2025-06-27,33341.06306530449,33341.06306530449,0.0,0.0,760.6078866666649,11839.818069999998,18843.93762627265,0.0,3092.51049909499,21936.44812536764
方法B_固定净负荷0.80分位数,2025-06-28,33089.88800692793,33089.88800692793,0.0,0.0,1477.8707866666668,10343.74251,18498.72129738365,0.0,6312.915629601668,24811.636926985317
方法B_固定净负荷0.80分位数,2025-06-29,73899.56568287523,73899.56568287523,0.0,0.0,3133.0514066666683,3685.9370033333335,45258.77137348313,0.0,12426.74219288667,57685.513566369795
方法B_固定净负荷0.80分位数,2025-06-30,75376.72148414912,75376.72148414912,0.0,0.0,2913.301430000001,4133.337096666668,46613.97057742929,0.0,11110.639692511668,57724.61026994096
方法B_固定净负荷0.80分位数,2025-07-01,77841.30828335899,77841.30828335899,0.0,0.0,7758.380603333332,2482.4156200000016,48079.9738904956,0.0,27761.298023204992,75841.27191370059
方法B_固定净负荷0.80分位数,2025-07-02,76218.7743666208,76218.7743666208,0.0,0.0,7418.924706666665,6484.63221666667,46820.01633983931,0.0,26440.307872309993,73260.32421214931
方法B_固定净负荷0.80分位数,2025-07-03,74642.52685224886,74642.52685224886,0.0,0.0,10330.319570000001,978.0948233333345,45923.01798648602,0.0,38793.34061078667,84716.35859727269
方法B_固定净负荷0.80分位数,2025-07-04,33596.75831796868,33596.75831796868,0.0,0.0,8177.1155433333315,10414.77896333333,19065.628692942308,0.0,29773.968508421658,48839.59720136396
方法B_固定净负荷0.80分位数,2025-07-05,33588.58325064612,33588.58325064612,0.0,0.0,8282.288323333334,10632.715733333333,18894.351469051875,0.0,30418.188342875004,49312.53981192688
方法B_固定净负荷0.80分位数,2025-07-06,75645.846181493,75645.846181493,0.0,0.0,10674.457019999998,2286.8899833333367,46320.31685381101,0.0,41626.938979123326,87947.25583293434
方法B_固定净负荷0.80分位数,2025-07-07,76557.95028477554,76557.95028477554,0.0,0.0,6998.87541,5880.96077,47359.95862827566,0.0,23762.873920056667,71122.83254833233
方法B_固定净负荷0.80分位数,2025-07-08,79521.39660965579,79521.39660965579,0.0,0.0,7093.6469799999995,6786.611246666668,49377.657283219654,0.0,26293.437518819996,75671.09480203965
方法B_固定净负荷0.80分位数,2025-07-09,77701.26505276666,77701.26505276666,0.0,0.0,6230.776849999999,5625.016403333336,47904.11212589441,0.0,23560.350005626664,71464.46213152108
方法B_固定净负荷0.80分位数,2025-07-10,77512.58098321983,77512.58098321983,0.0,0.0,5942.221276666665,6332.603570000002,48025.32417707122,0.0,21708.22179047833,69733.54596754955
方法B_固定净负荷0.80分位数,2025-07-11,35078.56025667567,35078.56025667567,0.0,0.0,7103.468699999998,7173.146176666663,20150.685210471467,0.0,25089.084751418326,45239.7699618898
方法B_固定净负荷0.80分位数,2025-07-12,35131.11067288998,35131.11067288998,0.0,0.0,6871.558859999998,8428.990773333331,20053.02895468807,0.0,24736.605048574995,44789.63400326307
方法B_固定净负荷0.80分位数,2025-07-13,78052.85829407445,78052.85829407445,0.0,0.0,5746.654043333332,10258.705580000003,48197.30847540912,0.0,21896.301062399994,70093.60953780911
方法B_固定净负荷0.80分位数,2025-07-14,77740.44633639332,77740.44633639332,0.0,0.0,5803.919326666665,7474.119113333335,48160.25420060492,0.0,21993.63538044333,70153.88958104825
方法B_固定净负荷0.80分位数,2025-07-15,82919.96176020105,82919.96176020105,0.0,0.0,2694.3283999999976,8593.52856,51842.22819679882,0.0,9969.200538118326,61811.42873491714
方法B_固定净负荷0.80分位数,2025-07-16,80882.84580422081,80882.84580422081,0.0,0.0,3491.1544099999965,7991.136363333336,50198.63361083094,0.0,13157.153145121652,63355.7867559526
方法B_固定净负荷0.80分位数,2025-07-17,80684.37721790872,80684.37721790872,0.0,0.0,3390.0036133333306,7085.389473333335,50367.34669847859,0.0,12299.230090278324,62666.57678875691
方法B_固定净负荷0.80分位数,2025-07-18,38539.21962677816,38539.21962677816,0.0,0.0,2768.267886666664,7498.543206666664,22405.79858729264,0.0,10382.440583664991,32788.23917095763
方法B_固定净负荷0.80分位数,2025-07-19,38771.63117178048,38771.63117178048,0.0,0.0,3019.720309999997,12078.640363333332,22562.765704063575,0.0,11080.012624826657,33642.77832889023
方法B_固定净负荷0.80分位数,2025-07-20,81208.83416988539,81208.83416988539,0.0,0.0,2494.2496399999977,7340.019283333337,50549.93580572539,0.0,9127.273774708325,59677.209580433715
方法B_固定净负荷0.80分位数,2025-07-21,80921.08329203115,80921.08329203115,0.0,0.0,2761.80142,5430.568043333334,50436.73356650773,0.0,10792.791532488334,61229.52509899606
方法B_固定净负荷0.80分位数,2025-07-22,84952.98864385096,84952.98864385096,0.0,0.0,1277.9370066666663,8164.070046666667,53311.72010147297,0.0,4199.766736939999,57511.486838412966
方法B_固定净负荷0.80分位数,2025-07-23,83300.68113557242,83300.68113557242,0.0,0.0,1592.2734033333331,6428.10696666667,52005.85945748256,0.0,6828.085451018331,58833.9449085009
方法B_固定净负荷0.80分位数,2025-07-24,82969.30846043678,82969.30846043678,0.0,0.0,1698.818373333333,6783.079553333338,52020.16479598893,0.0,6663.571628246667,58683.7364242356
方法B_固定净负荷0.80分位数,2025-07-25,40621.29790860705,40621.29790860705,0.0,0.0,1067.0495199999998,12630.473753333332,23784.39865719211,0.0,4450.365062921668,28234.763720113777
方法B_固定净负荷0.80分位数,2025-07-26,41047.37413904469,41047.37413904469,0.0,0.0,1174.2712399999982,11221.076899999995,24171.08023401644,0.0,3910.9389640383283,28082.019198054768
方法B_固定净负荷0.80分位数,2025-07-27,83256.21711976986,83256.21711976986,0.0,0.0,1964.31713,7262.258170000005,52040.80920895293,0.0,7164.35438987,59205.16359882293
方法B_固定净负荷0.80分位数,2025-07-28,82887.22157474331,82887.22157474331,0.0,0.0,2480.905086666668,3137.660043333335,51951.15491117916,0.0,9647.345079053335,61598.49999023249
方法B_固定净负荷0.80分位数,2025-07-29,86019.20715751692,86019.20715751692,0.0,0.0,953.7759433333312,6627.790946666666,54022.55289515389,0.0,3758.0705197766606,57780.623414930546
方法B_固定净负荷0.80分位数,2025-07-30,84425.76131772107,84425.76131772107,0.0,0.0,1162.4389000000015,7236.645713333335,52922.0283685674,0.0,4942.62491302834,57864.65328159574
方法B_固定净负荷0.80分位数,2025-07-31,84216.53224282015,84216.53224282015,0.0,0.0,693.9965666666658,5954.445600000002,52896.685670116094,0.0,2537.6930028966626,55434.37867301276
方法B_固定净负荷0.80分位数,2025-08-01,41256.91024214011,41256.91024214011,0.0,0.0,800.7719866666657,18247.627193333334,24284.57999715038,0.0,2914.0963945049966,27198.67639165538
方法B_固定净负荷0.80分位数,2025-08-02,41670.85921828711,41670.85921828711,0.0,0.0,336.3094066666665,18525.868486666666,24565.786540653884,0.0,1423.6456148783327,25989.432155532217
方法B_固定净负荷0.80分位数,2025-08-03,83429.00773409425,83429.00773409425,0.0,0.0,775.2658799999996,17022.7918,52183.51115795898,0.0,3242.301854673333,55425.81301263231
方法B_固定净负荷0.80分位数,2025-08-04,83802.95251905377,83802.95251905377,0.0,0.0,341.1796766666663,14467.368319999998,52575.399942766155,0.0,1150.4968622399979,53725.89680500615
方法B_固定净负荷0.80分位数,2025-08-05,86511.8118135041,86511.8118135041,0.0,0.0,258.4353633333335,17341.991246666665,54386.211055791566,0.0,855.3519195316675,55241.56297532323
方法B_固定净负荷0.80分位数,2025-08-06,84684.39383270514,84684.39383270514,0.0,0.0,612.5191499999999,12934.213736666665,53131.325344628036,0.0,2205.882776698333,55337.20812132637
方法B_固定净负荷0.80分位数,2025-08-07,84266.40097923466,84266.40097923466,0.0,0.0,363.4247299999996,16981.332889999998,52935.23389653467,0.0,1229.152603588331,54164.38650012301
方法B_固定净负荷0.80分位数,2025-08-08,41444.14909255128,41444.14909255128,0.0,0.0,301.05684666666696,23418.15067333333,24415.163043597295,0.0,1342.7677464833341,25757.930790080627
方法B_固定净负荷0.80分位数,2025-08-09,41716.98001605074,41716.98001605074,0.0,0.0,368.05864999999994,20627.14084333333,24622.17753169091,0.0,1511.2835461333327,26133.461077824242
方法B_固定净负荷0.80分位数,2025-08-10,83834.14396357245,83834.14396357245,0.0,0.0,209.42712333333304,14396.950213333332,52539.40158592584,0.0,697.4238492033328,53236.825435129176
方法B_固定净负荷0.80分位数,2025-08-11,83406.35377888115,83406.35377888115,0.0,0.0,347.5835433333334,14942.610959999998,52287.86286141771,0.0,1373.1635120699984,53661.02637348771
方法B_固定净负荷0.80分位数,2025-08-12,86193.18009035045,86193.18009035045,0.0,0.0,321.0727900000003,14500.34599,54125.72858655067,0.0,1393.5119351316673,55519.24052168234
方法B_固定净负荷0.80分位数,2025-08-13,83163.29699967454,83163.29699967454,0.0,0.0,369.5589966666664,13215.19494333333,52059.92736453655,0.0,1480.1080394883318,53540.03540402488
方法B_固定净负荷0.80分位数,2025-08-14,83291.4087578813,83291.4087578813,0.0,0.0,580.2586533333333,13719.218240000006,52292.8236291722,0.0,2556.7022814116663,54849.52591058386
方法B_固定净负荷0.80分位数,2025-08-15,41423.57240580804,41423.57240580804,0.0,0.0,336.52156666666656,22045.96976333333,24398.723675284597,0.0,1076.5618574433329,25475.28553272793
方法B_固定净负荷0.80分位数,2025-08-16,41742.562164325216,41742.562164325216,0.0,0.0,371.1538266666662,22644.535536666666,24629.3244845871,0.0,1781.1570706099978,26410.4815551971
方法B_固定净负荷0.80分位数,2025-08-17,82894.01050502504,82894.01050502504,0.0,0.0,479.1123933333331,15888.91332,51886.36868472166,0.0,2153.8383601016644,54040.20704482333
方法B_固定净负荷0.80分位数,2025-08-18,81926.36241456239,81926.36241456239,0.0,0.0,632.2805199999996,14037.743036666669,51291.32436229861,0.0,2477.1140202349984,53768.43838253361
方法B_固定净负荷0.80分位数,2025-08-19,85066.43533230647,85066.43533230647,0.0,0.0,265.68919333333326,16786.68921333333,53331.88774432293,0.0,1275.7721123850013,54607.65985670793
方法B_固定净负荷0.80分位数,2025-08-20,82070.48533828957,82070.48533828957,0.0,0.0,1000.0708833333331,8245.473870000003,51455.88678315032,0.0,4434.245756084999,55890.13253923532
方法B_固定净负荷0.80分位数,2025-08-21,82790.82162076332,82790.82162076332,0.0,0.0,350.1172466666666,13071.255976666669,52072.28684978049,0.0,1775.9639006650002,53848.25075044549
方法B_固定净负荷0.80分位数,2025-08-22,41559.08661054155,41559.08661054155,0.0,0.0,843.5953533333329,18597.991186666666,24452.282023550106,0.0,3447.900946278331,27900.182969828435
方法B_固定净负荷0.80分位数,2025-08-23,41959.61202955028,41959.61202955028,0.0,0.0,223.33771333333397,17098.28741333333,24790.786489770286,0.0,758.0404632016694,25548.82695297196
方法B_固定净负荷0.80分位数,2025-08-24,81222.5791771072,81222.5791771072,0.0,0.0,625.8105100000002,13922.148400000004,50934.15526397444,0.0,2954.7688555533346,53888.92411952777
方法B_固定净负荷0.80分位数,2025-08-25,81804.9782066396,81804.9782066396,0.0,0.0,1267.1685666666658,8219.600540000001,51236.16761885892,0.0,5111.919402126663,56348.08702098558
方法B_固定净负荷0.80分位数,2025-08-26,82954.08944176747,82954.08944176747,0.0,0.0,340.3099499999996,13586.865633333337,51950.30659452185,0.0,1608.2771867833326,53558.583781305184
方法B_固定净负荷0.80分位数,2025-08-27,81394.8425589048,81394.8425589048,0.0,0.0,465.35286333333295,9773.875953333338,51103.249633922875,0.0,2084.2500229066645,53187.49965682954
方法B_固定净负荷0.80分位数,2025-08-28,81816.55949902613,81816.55949902613,0.0,0.0,1776.800319999999,8554.07717666667,51457.69930428033,0.0,7203.19710813166,58660.896412411996
方法B_固定净负荷0.80分位数,2025-08-29,41947.42958090986,41947.42958090986,0.0,0.0,1115.9987933333332,17924.38796333333,24744.410942578932,0.0,4808.581336008332,29552.992278587262
方法B_固定净负荷0.80分位数,2025-08-30,42057.71251810296,42057.71251810296,0.0,0.0,506.9961500000003,21496.477436666664,24861.193027436926,0.0,2249.580121663334,27110.77314910026
方法B_固定净负荷0.80分位数,2025-08-31,79354.34459272047,79354.34459272047,0.0,0.0,740.1187099999995,9310.03886333333,49974.64652016354,0.0,3271.426149696664,53246.0726698602
方法B_固定净负荷0.80分位数,2025-09-01,80811.12110606737,80811.12110606737,0.0,0.0,0.0,23191.960450000002,50811.048232595924,0.0,0.0,50811.048232595924
方法B_固定净负荷0.80分位数,2025-09-02,80629.55357320077,80629.55357320077,0.0,0.0,221.49329333333355,22739.811350000004,50657.879520925664,0.0,892.7069036400009,51550.58642456566
方法B_固定净负荷0.80分位数,2025-09-03,80923.68986093535,80923.68986093535,0.0,0.0,24.51619333333315,21202.5447,50827.74837695753,0.0,75.96201539833277,50903.71039235585
方法B_固定净负荷0.80分位数,2025-09-04,80399.79295209667,80399.79295209667,0.0,0.0,183.78732000000014,22499.290746666666,50677.557473011424,0.0,752.9525520616669,51430.51002507309
方法B_固定净负荷0.80分位数,2025-09-05,41853.199527819306,41853.199527819306,0.0,0.0,211.97884333333332,32609.806899999996,24583.962620552287,0.0,953.8750137899999,25537.837634342286
方法B_固定净负荷0.80分位数,2025-09-06,41656.44998302516,41656.44998302516,0.0,0.0,366.08066333333323,31754.439166666667,24626.174821694127,0.0,1496.492269703333,26122.66709139746
方法B_固定净负荷0.80分位数,2025-09-07,77166.22843133604,77166.22843133604,0.0,0.0,69.49952666666638,18270.56196333333,48785.38267950182,0.0,333.4211926949987,49118.80387219682
方法B_固定净负荷0.80分位数,2025-09-08,79596.6668453171,79596.6668453171,0.0,0.0,228.52641666666696,16373.58824666667,50083.207294282656,0.0,930.9281258050021,51014.13542008765
方法B_固定净负荷0.80分位数,2025-09-09,78959.02668064524,78959.02668064524,0.0,0.0,190.99452666666627,22059.959113333338,49537.20302501341,0.0,815.1823521699984,50352.38537718341
方法B_固定净负荷0.80分位数,2025-09-10,79808.13981971667,79808.13981971667,0.0,0.0,1004.5560900000005,15299.095700000003,50181.91825955139,0.0,4409.071424564999,54590.989684116386
方法B_固定净负荷0.80分位数,2025-09-11,79489.2113895349,79489.2113895349,0.0,0.0,269.6777400000003,22127.94895666667,50077.554720999535,0.0,1226.0056938100013,51303.56041480954
方法B_固定净负荷0.80分位数,2025-09-12,41242.51544884926,41242.51544884926,0.0,0.0,438.98521999999946,27502.818986666665,24184.5093565765,0.0,1794.4019633066644,25978.911319883162
方法B_固定净负荷0.80分位数,2025-09-13,41140.721019091645,41140.721019091645,0.0,0.0,638.06683,31198.885929999997,24246.769319745043,0.0,2719.95631117,26966.725630915043
方法B_固定净负荷0.80分位数,2025-09-14,76035.89971175256,76035.89971175256,0.0,0.0,917.1220266666667,12904.763963333333,48081.974951990975,0.0,4516.741140811666,52598.71609280264
方法B_固定净负荷0.80分位数,2025-09-15,78614.04132159565,78614.04132159565,0.0,0.0,1061.6126933333335,20552.10096333333,49417.58290407226,0.0,4438.537205281667,53856.12010935393
方法B_固定净负荷0.80分位数,2025-09-16,76924.26108248426,76924.26108248426,0.0,0.0,819.9645933333329,14275.209283333334,48421.56938192374,0.0,3033.823311218331,51455.39269314207
方法B_固定净负荷0.80分位数,2025-09-17,79310.95893455768,79310.95893455768,0.0,0.0,682.0384533333336,15831.203956666664,49873.35649334339,0.0,3148.907466566668,53022.26395991005
方法B_固定净负荷0.80分位数,2025-09-18,78011.42897926913,78011.42897926913,0.0,0.0,792.2124466666668,15771.74502666667,49070.354190933394,0.0,3443.774536575,52514.12872750839
方法B_固定净负荷0.80分位数,2025-09-19,41065.563018960376,41065.563018960376,0.0,0.0,1100.6668799999995,23372.218459999996,24004.54944919983,0.0,4604.013790343332,28608.563239543164
方法B_固定净负荷0.80分位数,2025-09-20,40735.25739117411,40735.25739117411,0.0,0.0,1351.948883333335,23826.47696,23896.634227355422,0.0,5655.05628153334,29551.69050888876
方法B_固定净负荷0.80分位数,2025-09-21,75271.20659920272,75271.20659920272,0.0,0.0,1102.8143933333326,14078.936203333335,47603.216675313604,0.0,3792.3877050733317,51395.60438038694
方法B_固定净负荷0.80分位数,2025-09-22,76220.54931024584,76220.54931024584,0.0,0.0,986.6816099999985,12555.318813333335,47998.54998737991,0.0,4356.315588229992,52354.8655756099
方法B_固定净负荷0.80分位数,2025-09-23,74439.66336743912,74439.66336743912,0.0,0.0,2323.393043333332,10734.078453333332,47043.766826907726,0.0,10458.27311013666,57502.039937044385
方法B_固定净负荷0.80分位数,2025-09-24,78022.97956309219,78022.97956309219,0.0,0.0,1006.2257166666686,13797.472110000002,49089.48730536697,0.0,4291.616892535003,53381.10419790198
方法B_固定净负荷0.80分位数,2025-09-25,75807.53243055091,75807.53243055091,0.0,0.0,1483.4070199999994,12869.75532,47702.37569509555,0.0,6281.742576811664,53984.11827190721
方法B_固定净负荷0.80分位数,2025-09-26,40761.34507826152,40761.34507826152,0.0,0.0,1569.5084433333286,21909.834269999996,23821.195897975183,0.0,6465.562274414981,30286.758172390164
方法B_固定净负荷0.80分位数,2025-09-27,40592.522365894474,40592.522365894474,0.0,0.0,2343.88309333333,22462.25760999999,23741.161836482985,0.0,9839.101430326647,33580.263266809634
方法B_固定净负荷0.80分位数,2025-09-28,73432.77143298519,73432.77143298519,0.0,0.0,4077.5501133333364,10113.561520000001,46589.535434996615,0.0,18672.253806073346,65261.78924106996
方法B_固定净负荷0.80分位数,2025-09-29,74042.13153037055,74042.13153037055,0.0,0.0,2601.659739999999,9844.678710000002,46691.73701589554,0.0,11634.285524813327,58326.022540708866
方法B_固定净负荷0.80分位数,2025-09-30,73671.07960623267,73671.07960623267,0.0,0.0,4758.376456666669,9031.65294,46596.95689077409,0.0,21779.45285625167,68376.40974702575
方法B_固定净负荷0.80分位数,2025-10-01,76081.63271979244,76081.63271979244,0.0,0.0,266.72676333333277,22526.090533333336,47908.68561853916,0.0,1145.6091283383312,49054.29474687749
方法B_固定净负荷0.80分位数,2025-10-02,73471.3610454026,73471.3610454026,0.0,0.0,653.0624333333326,18334.4562,46355.865874787974,0.0,2785.5571712366636,49141.42304602464
方法B_固定净负荷0.80分位数,2025-10-03,40370.93473876686,40370.93473876686,0.0,0.0,371.25417666666675,30152.188753333336,23536.561303285504,0.0,1578.6552148800004,25115.216518165504
方法B_固定净负荷0.80分位数,2025-10-04,40751.0805462458,40751.0805462458,0.0,0.0,1046.6622233333328,25932.41391,23775.230758973546,0.0,4513.444430389997,28288.675189363545
方法B_固定净负荷0.80分位数,2025-10-05,74444.89605809575,74444.89605809575,0.0,0.0,649.2282233333333,16266.072896666668,46956.82942489154,0.0,2916.39930394,49873.22872883154
方法B_固定净负荷0.80分位数,2025-10-06,74383.94357634975,74383.94357634975,0.0,0.0,628.8368199999994,13149.722746666668,46867.324140138626,0.0,2760.074982179999,49627.399122318624
方法B_固定净负荷0.80分位数,2025-10-07,74600.90895501133,74600.90895501133,0.0,0.0,1369.6497533333327,14058.274153333332,47082.11343680861,0.0,6678.104928414996,53760.218365223605
方法B_固定净负荷0.80分位数,2025-10-08,74586.52268882003,74586.52268882003,0.0,0.0,1219.3390366666672,15197.526113333339,46952.88817181046,0.0,4978.2410233400005,51931.12919515046
方法B_固定净负荷0.80分位数,2025-10-09,72868.70635494075,72868.70635494075,0.0,0.0,1575.406789999998,14601.22918,46010.85696539958,0.0,6490.666365333327,52501.5233307329
方法B_固定净负荷0.80分位数,2025-10-10,39803.12070444999,39803.12070444999,0.0,0.0,1007.4022566666669,28662.198679999998,23115.916005314,0.0,4355.014875451668,27470.93088076567
方法B_固定净负荷0.80分位数,2025-10-11,40560.20288989162,40560.20288989162,0.0,0.0,1187.9652933333325,24780.60435333333,23543.388620536694,0.0,5048.657816544998,28592.04643708169
方法B_固定净负荷0.80分位数,2025-10-12,73447.03647270486,73447.03647270486,0.0,0.0,1289.5154766666658,12123.666726666668,46384.17260377599,0.0,5542.742338739997,51926.914942515985
方法B_固定净负荷0.80分位数,2025-10-13,72102.77330619252,72102.77330619252,0.0,0.0,903.4811299999992,11848.910733333341,45204.786406092746,0.0,4244.930630709996,49449.717036802744
方法B_固定净负荷0.80分位数,2025-10-14,72150.74911922502,72150.74911922502,0.0,0.0,1930.008326666666,9185.269133333335,45448.464800754045,0.0,8813.33587493333,54261.80067568737
方法B_固定净负荷0.80分位数,2025-10-15,72286.78166317461,72286.78166317461,0.0,0.0,2197.2004533333325,8439.666600000006,45319.71961830843,0.0,9246.277265821665,54565.9968841301
方法B_固定净负荷0.80分位数,2025-10-16,70667.41549130986,70667.41549130986,0.0,0.0,4628.9287933333335,8246.969050000003,44421.75728221349,0.0,20555.578352221666,64977.335634435156
方法B_固定净负荷0.80分位数,2025-10-17,37537.276661305434,37537.276661305434,0.0,0.0,1304.229613333334,19983.850553333337,21462.42095394937,0.0,5630.03473476167,27092.455688711045
方法B_固定净负荷0.80分位数,2025-10-18,38305.16979520144,38305.16979520144,0.0,0.0,1129.2644500000017,20424.96716333334,21860.775966016685,0.0,4929.8480202133405,26790.623986230024
方法B_固定净负荷0.80分位数,2025-10-19,71389.78749580187,71389.78749580187,0.0,0.0,4435.099406666665,7838.475240000002,44849.22820122666,0.0,19635.946600743326,64485.17480196999
方法B_固定净负荷0.80分位数,2025-10-20,69149.8317704757,69149.8317704757,0.0,0.0,4075.882913333333,4654.983909999999,42962.756178618365,0.0,18760.274777866663,61723.03095648503
方法B_固定净负荷0.80分位数,2025-10-21,69694.94438596928,69694.94438596928,0.0,0.0,5466.297763333333,4577.001766666668,43663.0033524909,0.0,21548.881311991663,65211.88466448257
方法B_固定净负荷0.80分位数,2025-10-22,69482.93662972764,69482.93662972764,0.0,0.0,4916.166413333332,4717.60675666667,43160.46364990963,0.0,21619.787710436656,64780.25136034629
方法B_固定净负荷0.80分位数,2025-10-23,68043.88133986536,68043.88133986536,0.0,0.0,4296.179283333332,4872.2708,42592.932262971735,0.0,18825.826544543328,61418.75880751506
方法B_固定净负荷0.80分位数,2025-10-24,34341.46353378869,34341.46353378869,0.0,0.0,2875.5712533333317,15877.606153333329,19016.119930596622,0.0,12584.408960133329,31600.52889072995
方法B_固定净负荷0.80分位数,2025-10-25,34946.11861355522,34946.11861355522,0.0,0.0,2211.5764333333314,14785.126959999994,19417.106055570883,0.0,9552.852210468323,28969.958266039204
方法B_固定净负荷0.80分位数,2025-10-26,69115.26865827433,69115.26865827433,0.0,0.0,3793.486316666666,4256.41554,42973.36893349982,0.0,16474.571507198332,59447.94044069815
方法B_固定净负荷0.80分位数,2025-10-27,68527.51536826004,68527.51536826004,0.0,0.0,4313.3457033333325,5175.787466666667,42528.49692194724,0.0,19120.932895003327,61649.429816950564
方法B_固定净负荷0.80分位数,2025-10-28,70820.98200015021,70820.98200015021,0.0,0.0,3811.03644333333,4498.845416666668,44269.47126449395,0.0,16140.172368928317,60409.64363342227
