情景编号,问题2原方案损失_万元,问题3调整方案损失_万元
777,114.31624611428357,98.11252031715628
778,112.28727750835489,96.438081497163
779,110.66744527043136,94.77693230636285
780,113.46283723266379,97.23231299447053
781,112.69957824562289,96.56573417444343
782,109.07492238417576,93.51256594441493
783,115.03281137311001,98.71088085746484
784,112.61468314351458,96.41042498738338
785,115.77700761732225,99.38834608754279
786,114.37311787671904,98.12932738930809
787,113.65822235852761,97.45518797218138
788,112.85164268216008,96.80709726131485
789,118.83512238722552,101.77550024036864
790,117.35246435290128,100.43628841995185
791,111.69657182799575,95.73023795553172
792,110.05791927707361,94.33608286737194
793,112.31322065378473,96.26181618807794
794,112.55056605020565,96.60118958321779
795,113.53423977733314,97.27575662662979
796,112.88546581276242,96.7570216719313
797,112.31553529575972,96.25152102528008
798,116.32919832938919,99.58431307017064
799,112.9290137949969,96.8063078231436
800,107.65277891122729,92.20808062377239
801,111.49442796129523,95.57501452098691
802,112.28540879166574,96.27095807241919
803,113.23672969218273,97.09666186417266
804,112.65623717857989,96.58090424634855
805,111.15213988951868,95.38940845302358
806,113.21321102474319,97.12225041858451
807,111.3516031978999,95.44713048561493
808,111.7760173448391,95.94474963235882
809,112.98128351472963,96.80439450258056
810,116.1157862579841,99.62012945369653
811,110.58202760434867,94.90462198984255
812,110.17872126922347,94.40578066926174
813,119.47094679771206,102.12935165050779
814,112.12535827159542,96.16174144692775
815,112.54607916505323,96.48272966486255
816,112.73583225744177,96.66326748163073
817,112.71952781227782,96.52303508575872
818,114.47901647507365,98.1142381268679
819,111.97566179081485,95.9255813395708
820,113.07130425356092,97.0348626511655
821,110.1944684619073,94.36817400984887
822,110.86234785954915,95.03604226627309
823,111.65368966836142,95.77353735099459
824,112.89773371307516,96.7583286943549
825,112.8774395044711,96.76636720345635
826,112.25613026717758,96.28234664905877
827,119.4285280209596,102.2289327440221
828,118.3938559281981,101.29076623806483
829,112.8816043306715,96.83338209192452
830,114.95139897237468,98.66036110721008
831,113.94391477941485,97.74481478237198
832,113.97444089185402,97.70793444113207
833,111.40738577570205,95.57403948353732
834,111.07298137908849,95.0912770244909
835,109.44838902796545,93.77491647246939
836,112.89954532532113,96.85179809818567
837,112.09453752987785,95.95476649849246
838,112.86598449569726,96.8175269196075
839,118.33892940609636,101.24587275985041
840,108.4538892241594,92.96252627309875
841,111.80962704623076,95.88914793778233
842,112.17192061888059,96.20146146340753
843,112.54021918066312,96.5015872432263
844,111.58441449383562,95.6217982225001
845,110.49176399669193,94.61913891180535
846,115.83653880554837,99.44180197573198
847,114.87836272726044,98.55061233848349
848,112.49697894787366,96.44160642646878
849,113.59901752576934,97.43323090400064
850,112.93822007082004,96.80980988779497
851,111.31226081635003,95.51277900734634
852,109.72935827941431,94.14076999909005
853,112.0687170394454,96.07534025639748
854,116.98445163627537,100.13178511814506
855,114.20765132365906,97.86381649843023
856,117.26028555084237,100.41299199779354
857,116.2206024468029,99.75033164142886
858,113.83809456653064,97.61028613360725
859,110.29220775063439,94.64537534180177
860,115.42697338332427,98.86031154262989
861,115.2553360818147,98.72385244721927
862,109.89164327813947,94.10901804822834
863,119.88673481880082,102.56909156889142
864,109.9747052844084,94.31999298128443
865,112.9684844884192,96.73600760455612
866,113.5405111568814,97.33348521436156
867,116.69509845992908,99.91809154478317
868,115.74806959495453,99.08579259488934
869,112.54982499955422,96.66197755618977
870,111.29996938226822,95.38463376093944
871,111.13481684564978,95.17667700464665
872,114.31822648333599,98.04677608787625
873,113.5812328316447,97.34742024225143
874,113.13638617346191,96.96664203599278
875,112.37382498025032,96.37796131680314
876,115.52050839938104,99.1380982929625
877,116.70228507856808,100.24071789575974
878,113.50021972983933,97.2698154809143
879,111.78099134078153,95.80696880121016
880,112.23110077617032,96.16658864477279
881,111.71479667179827,95.72728164018744
882,111.1096738390227,95.19603550059051
883,112.1246613101557,96.12346603963515
884,111.69782491969326,95.87826669899695
885,111.70117290096907,95.77197028744936
886,113.35700097966533,97.32667523065902
887,113.53245837411889,97.4066521891273
888,111.90280944116874,95.90089276835575
889,111.91221083318791,95.96102464020893
890,118.17200849026563,101.0972805089826
891,115.80529686484859,99.37252797571432
892,113.08372906628816,96.96252736752655
893,111.80737454364295,95.85513625922493
894,112.35392023096057,96.27187680669189
895,110.08362998340561,94.3219197305053
896,112.85218394673927,96.81280819045534
897,110.95328062526592,95.07507097520528
898,110.77929801299717,94.88139242303141
899,112.70525716593215,96.52069723150248
900,112.13539866762028,96.0675318061503
901,122.45959805659948,104.92331179405755
902,112.21049546875054,96.15295194388625
903,113.55953467948416,97.39682988461296
904,111.6640876816358,95.61680612930121
905,112.89708782017013,96.81197512692992
906,113.82709400571039,97.55719592754251
907,114.07083230000364,97.7345768464118
908,111.55583267713853,95.59691567086549
909,114.10836296984766,97.90657323254985
910,112.70482873629388,96.54592797498437
911,111.99747081191646,96.0384839869566
912,113.64483455495508,97.36287238969777
913,110.89709373324561,95.1546767004478
914,113.74049033025088,97.58026560446336
915,112.56056658635127,96.53939418515726
916,111.84240706945499,95.88271146860937
917,108.95470243982957,93.4382828633529
918,116.68247363330678,99.9290237059676
919,114.68067309791405,98.36232751771794
920,109.40191424052756,93.74273903117864
921,114.5849705682979,98.19304036021757
922,111.72659571582689,95.73443578875481
923,113.35198316172067,97.15795622803854
924,115.27270591984647,98.80715178390142
925,118.99057345331471,101.8151620464387
926,111.14455130557462,95.28933264595366
927,113.1187457664991,96.96439276918122
928,112.86391290211066,96.683319023457
929,116.91516551770742,100.01213120571839
930,119.7139057971885,102.61103123115285
931,113.42477570881127,97.1737362941194
932,120.40205626734635,103.24363155614148
933,112.9560475109897,96.83505205678289
934,114.38219872655563,98.18436565548241
935,111.88527847694536,95.79473191342069
936,110.66923607832663,94.79027727930598
937,113.79751028852725,97.37351542013035
938,110.9567065792012,95.0001655966421
939,111.20517552907964,95.33176621812922
940,114.37660039267618,97.93301821946193
941,112.0978499175061,96.1263609855512
942,114.77494572038303,98.30833514809738
943,111.95115280913049,95.950513757384
944,117.50354249749108,100.59775739458337
945,115.2838082775792,98.91380129004824
946,113.0662755472735,96.91321610266841
947,110.820830588113,94.93767783732719
948,113.79261468170637,97.52124080290969
949,110.82791820415954,94.88912680888623
950,110.54655957936973,94.66211659527374
951,112.44747766079364,96.32748306919768
952,112.07352672834787,95.98330691759672
953,112.3062669238995,96.30410247477666
954,111.64417677962263,95.72359481114083
955,111.60577332032074,95.76673222211303
956,112.80133109701208,96.71594662717737
957,114.54808632265957,98.33238308693313
958,120.88202667837561,103.70447474343655
959,114.26054970544563,97.8722776732906
960,112.49622136014759,96.37879240372116
961,110.77688342133513,94.84306189937655
962,114.0039422572253,97.69194164145664
963,116.80327489169035,100.00521675549462
964,117.81810691572502,100.87282806263289
965,109.86545110437348,94.18601490047658
966,113.20028512224961,97.00417656057469
967,112.36089965630536,96.19831897709088
968,113.30465095303073,97.01096316644428
969,111.28328274032445,95.28416541331303
970,112.38033972304223,96.34220531923684
971,110.97609122162368,95.09803322678314
972,110.54679581847958,94.66061300927458
973,113.30005932016887,97.07351927641245
974,112.62921739288127,96.5860260395716
975,113.01650432000548,96.9157595473285
976,111.84146323072804,95.88153675181175
977,112.76275428074887,96.60758987906864
978,107.88767303909847,92.56125637440427
979,112.56015817888229,96.42864905539653
980,112.220018622932,96.19459066722163
981,117.04011285745716,100.48403165255567
982,111.68827669584813,95.72945950778302
983,118.14436183101458,101.36583883232011
984,112.42035560555749,96.39666159211296
985,118.32138362456205,101.22891383479725
986,113.28624249720221,97.0418101277081
987,114.38601470674601,97.99323766480852
988,113.63235455894528,97.49793479036751
989,110.33203468745978,94.66827360523754
990,114.74764637491957,98.43072467130288
991,115.73389619881287,99.18035903169803
992,113.17167903149738,96.99181676023426
993,113.39792730614036,97.22246990380475
994,110.21678816517269,94.4450641158924
995,108.8183241455292,93.2472704331351
996,109.81065436118972,94.12577703736254
997,112.27673065524267,96.23500755030732
998,112.1422712318844,96.14668677093411
999,113.88466125981515,97.56006030514705
1000,111.98125723000439,96.0052889623579
1001,115.4577539637281,99.10623666709537
1002,111.85174910487088,95.73481321812598
1003,113.29807656677067,97.06292541334761
1004,115.49008762204443,99.11978996815165
1005,112.1910780764532,96.1489995129882
1006,111.09183076505272,95.17262419207873
1007,110.67189704866922,94.84383385273703
1008,113.67934463360564,97.40641158290587
1009,115.91656378141124,99.45923209966986
1010,112.8673567384516,96.73731890367164
1011,112.00287101945364,95.93060130004714
1012,113.38732680323488,97.10995677537397
1013,113.15913481322485,96.98445880804536
1014,109.64202552639209,94.04856636292477
1015,110.97743495762393,95.13812183239119
1016,112.70207293525945,96.57272424867713
1017,111.1591264491365,95.2082428124209
1018,110.43224790647541,94.64031168350711
1019,117.40012205686966,100.50358251016583
1020,112.54097300261287,96.43936502452247
1021,112.28902098439764,96.2094599693728
1022,109.24680659401895,93.68852728779711
1023,112.80296834002698,96.75364814990942
1024,112.26503647565599,96.21945242393942
1025,116.21494204686093,99.39648656914883
1026,111.93500237185818,96.11376172757501
1027,111.80438333389316,95.88456116802064
1028,114.26974214411649,97.77695843063522
1029,115.709666799485,99.29746693107985
1030,107.665419558719,92.26363083735204
1031,109.04070633368353,93.54255653845443
1032,112.54442351809921,96.46156827806959
1033,113.57258085655742,97.33517119479436
1034,113.08594610012923,96.98880144499903
1035,107.22284637524135,91.90482307438377
1036,112.54025509313661,96.54153378403475
1037,113.03396346595952,96.91182326477949
1038,115.59191247117525,99.17301548694743
1039,111.17562716081402,95.2509700996279
1040,111.07657302394867,95.35457450870184
1041,112.39427926001731,96.37105239530916
1042,111.91626357761385,95.9659033708834
1043,113.2520747718624,97.11031385590292
1044,115.07756958262577,98.82604089139906
1045,110.93675591418152,95.15067006387838
1046,112.84039573465071,96.66222203497281
1047,113.66749669765026,97.41897892013881
1048,112.27160538875654,96.21410110733989
1049,117.19602070816505,100.25608994872272
1050,115.74476541616366,99.12359811351513
1051,110.11168946126591,94.4146911955441
1052,112.26301167556153,96.12039520648082
1053,112.394776708439,96.25432393930265
1054,113.81281004056859,97.65131119246232
1055,112.90990237352014,96.78909255051178
1056,114.91403771201355,98.5787681098329
1057,112.61297806282127,96.69365158366212
1058,114.96299673574374,98.58023718469806
1059,116.82399469870535,99.96397975679925
1060,111.20146730626927,95.25599056263664
1061,108.3763887392228,92.9209958140342
1062,112.52527452448962,96.43157307727238
1063,110.77317125927212,94.90461515592129
1064,111.99698460927618,96.02910844716403
1065,118.18766923344486,101.41111555999478
1066,110.12931804154121,94.33074614472233
1067,108.73354973600708,93.2575596253225
1068,109.79385502899075,94.1203939368896
1069,108.91639294405579,93.39088964790525
1070,114.74953019065865,98.29416990489852
1071,113.0396368058708,96.87223091153314
1072,113.13757595850876,97.0448136686079
1073,121.4067651399998,103.85737730159916
1074,112.1792316085418,96.1737000696567
1075,109.54248576840908,93.86381588728025
1076,109.37107269618441,93.83426814763709
1077,114.87417488299475,98.64770837132949
1078,119.08809395135019,102.08723954543888
1079,116.84534553558825,100.24962916542435
1080,113.75132062795976,97.49550370798612
1081,119.5781132726878,102.50644449281435
1082,117.83976465681563,100.89655406864296
1083,112.94467336185144,96.8543914917318
1084,109.81528654880441,94.19877934238608
1085,113.4485054590152,97.21727271743522
1086,113.8934613611793,97.6128806700811
1087,110.27914291667858,94.6176432914588
1088,116.35903798027721,99.65012429755814
1089,113.49097300613533,97.25656864828323
1090,109.94211591808207,94.2614426227961
1091,111.72915439153023,95.76003634410044
1092,110.91019650174034,95.11345361384575
1093,119.90382369673878,102.73644285908746
1094,116.4168890012777,99.65849355157806
1095,112.01172277735353,96.01508637001285
1096,114.43357973732745,98.16135968498652
1097,110.7292073860326,94.99662621314793
1098,114.08972095678497,97.89406480155083
1099,116.26219056655282,99.8260316255544
1100,112.19888688966489,96.22064889008044
1101,111.66771776206686,95.59201336691534
1102,111.95655174539822,95.791810140243
1103,115.42765264540027,98.92703550882447
1104,112.44585003312957,96.42361368031159
1105,119.70873488857006,102.47389330943966
1106,111.71288502754723,95.63134775824429
1107,111.3901083533876,95.52323500545191
1108,116.07694304829646,99.55095705611802
1109,112.50496378151144,96.37534209755982
1110,112.15862853742016,96.115378997071
1111,112.19956844453023,96.14656150339155
1112,111.18368548741168,95.38467568438429
1113,115.07487509116307,98.44063300438759
1114,111.8075935955473,95.84530214093124
1115,113.00714188534062,96.78023241995409
1116,110.68456759290434,94.81645240223261
1117,112.58683933424126,96.52789352416521
1118,112.42674314578376,96.32508208566396
1119,110.70036107204356,94.83588925086957
1120,114.58625877919314,98.1718876688752
1121,112.15275097591623,96.11584566938912
1122,114.15704999650282,97.99854698127851
1123,111.87792588553356,95.82317051637699
1124,112.841968679686,96.74193723814875
1125,112.11028830619779,96.0970489864481
1126,116.00343502846712,99.28743283255709
1127,115.09943533225464,98.67336368886542
1128,111.84936216519475,96.0127239889598
1129,118.60620596744803,101.49460562710892
1130,113.5375103165163,97.35722088531719
1131,112.19331371664916,96.18820808948678
1132,116.45464859793074,99.94764944485223
1133,112.63362938007295,96.56214529583377
1134,112.53099244649312,96.35086443072403
1135,111.89018597233441,95.77659817056724
1136,116.22027014190488,99.52718501075755
1137,113.47674713986393,97.18711981267947
1138,110.09909771058939,94.24727862809624
1139,112.3476217366992,96.18980002480686
1140,116.9792803196407,100.0905669438861
1141,111.52264960738628,95.55831437014973
1142,113.1472274460663,96.97322784173417
1143,112.35414305627678,96.3330530847042
1144,110.28496358281902,94.6342250425752
1145,109.34021499051103,93.78798428139947
1146,113.99224277032448,97.71306632453675
1147,117.98665352391089,101.03395073809631
1148,118.42074451555636,101.44724066632891
1149,112.4141281145891,96.368342642594
1150,113.25479387373389,97.1661895054485
1151,109.30620392667987,93.72941129101334
1152,108.97683384339868,93.43828826520902
1153,107.48499385733358,92.12561770660281
1154,110.17334627197289,94.45762157955997
1155,109.45467933763683,93.88201578480158
1156,112.37608868232317,96.40741503372999
1157,111.48539641361764,95.46781540289888
1158,112.00818751409716,95.97801602189992
1159,113.2400327746164,97.01247201681298
1160,109.46092321847536,93.74083427139749
1161,110.97613454732274,95.03515779443144
1162,110.73077225574849,94.83424758465536
1163,112.46991405922188,96.36658500495639
1164,112.41757018067312,96.37837567102024
1165,110.11836693940315,94.49751401817265
1166,112.31693275814058,96.26293344429394
1167,113.94832223242271,97.57411446017541
1168,112.56841049576995,96.50971664766683
1169,115.81584441078674,99.32924135879601
1170,117.5777226125715,100.98938145520935
1171,112.90212915171546,96.7894704996769
1172,116.22817682614104,99.52452472697911
1173,110.5828515958402,94.73212113916335
1174,111.44222927177341,95.5990919766876
1175,111.91901611082837,95.91967852768443
1176,108.61553708315165,93.15207849921978
1177,116.51314988036532,99.75741694663499
1178,111.4084569983823,95.51833231476239
1179,111.9407717938101,96.06473110152456
1180,118.29667230455203,101.28726756624485
1181,114.27404184916607,97.98371267450753
1182,113.2113943536215,96.98256619851776
1183,118.53190761487049,101.49159760515225
1184,112.10850709190824,96.10168833907784
1185,111.04856002307812,95.14940010368791
1186,116.25324402835717,99.76669814120027
1187,111.09486617240665,95.24462827088652
1188,112.12318163927158,96.0952731824627
1189,117.17481460897855,100.31757177638002
1190,115.78604894528866,99.18530464957675
1191,113.11029483489716,96.99203206460017
1192,113.2777647984546,97.12505826374165
1193,111.45448505303679,95.54798276067018
1194,107.81008442815337,92.35859852501012
1195,111.02285637583309,95.15463367724526
1196,117.38610896672502,100.47517351706477
1197,114.97393175747884,98.57007198453753
1198,112.02109458903467,96.050279270795
1199,112.20219870248796,96.13060218328563
1200,122.13382277680597,104.64791087490161
