策略,日期,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元
问题3_固定价_八时点代理,2025-05-15,53227.53896356388,55858.504768209445,4182.273238346651,1551.307433701081,2597.2555396474704,2097.695084616625,32586.050589517137,3006.6636153124296,10991.398657796624,46584.11286262619
问题3_固定价_八时点代理,2025-05-16,23981.505674005486,24779.30610749846,1419.4891954242391,621.6887619312641,2713.56616750351,22501.287418938144,11657.786225252006,1402.709798426375,11818.762957152838,24879.25898083122
问题3_固定价_八时点代理,2025-05-17,23756.708685285626,25453.458029738187,1961.5587611192307,264.80941666666786,2864.656692341714,15580.805814828478,11372.488276956847,2078.965292310469,13746.348645288655,27197.80221455597
问题3_固定价_八时点代理,2025-05-18,58238.34559377728,57638.34466525804,1400.3310616206945,2000.3319901399336,3048.314228862673,3334.088629580343,33704.0496841329,736.3258083880464,13061.63442973564,47502.00992225659
问题3_固定价_八时点代理,2025-05-19,51660.55012177481,52718.34688711236,1540.8477270336543,483.05096169610545,2361.5181244336663,4081.510232997222,30240.271502716543,1744.5751465851718,12182.473061378601,44167.31971068031
问题3_固定价_八时点代理,2025-05-20,51249.480508519126,57384.02149983316,6166.655197039025,32.11420572499103,2962.588020092855,2275.2753741310976,30346.630682977146,4911.937826014051,14670.097980380968,49928.66648937216
问题3_固定价_八时点代理,2025-05-21,47769.28064763671,53759.23905187628,6058.221385821328,68.26298158176368,2990.466289167519,2197.147074417897,28933.14312115205,5761.881871326708,14005.360928403405,48700.38592088216
问题3_固定价_八时点代理,2025-05-22,51333.28212053347,53796.502248761564,2941.2757582874683,478.05563005937097,2961.5184641250808,2460.642828582977,31015.61544658268,2002.5058899565654,13812.635526208827,46830.75686274807
问题3_固定价_八时点代理,2025-05-23,23733.884533196157,24768.55235679705,1054.988273600893,20.320449999999518,2693.2729059964454,18716.16948035144,11252.208874180089,1034.071622731053,12802.60891675878,25088.889413669924
问题3_固定价_八时点代理,2025-05-24,23926.24465897886,24701.281316890454,1198.1404265881135,423.1037686765214,2005.6934347970848,20677.950833441577,11553.589664600919,823.142535274104,10561.09309575754,22937.825295632563
问题3_固定价_八时点代理,2025-05-25,52094.5908822707,53537.13467772449,1920.142672055126,477.59887660133177,2175.45441475303,3753.372913083784,30523.12171081534,2231.3490235831805,10681.140903371197,43435.61163776972
问题3_固定价_八时点代理,2025-05-26,50037.39547856611,57315.26390017573,7502.117347692296,224.24892608267498,3417.652318876097,2731.357186333894,30051.31391106491,6387.514549658115,15355.078334360309,51793.906795083334
问题3_固定价_八时点代理,2025-05-27,47627.578527485035,52901.06565463993,5796.856351507487,523.36922435259,2859.4820523669514,3264.521660744669,28927.61809510382,4594.982768897975,14143.3954925856,47665.99635658739
问题3_固定价_八时点代理,2025-05-28,55101.9786782307,56472.373140251075,1503.1266668047374,132.73220478436608,2056.7024497905154,2488.9156100441833,32136.75997454112,1740.1626978559232,9325.853528691217,43202.776201088265
问题3_固定价_八时点代理,2025-05-29,54183.64279312883,58141.23200117431,4556.803930792852,599.2147227473682,2831.0538476891397,2971.0777540282247,32019.426870469422,3740.0216231467775,12569.809149208031,48329.25764282423
问题3_固定价_八时点代理,2025-05-30,24489.726233970152,25281.238135879972,952.5016895402757,160.9897876304555,2218.2423013525467,18624.867314997337,12032.810534561479,1070.088992182946,9043.15124004518,22146.050766789605
问题3_固定价_八时点代理,2025-05-31,26462.206453150324,25883.252048089675,802.0030389198455,1380.957443980498,2210.1525172429647,17299.150186654126,13280.01766306216,56.70229570015785,10360.080669210745,23696.800627973065
问题3_固定价_八时点代理,2025-06-01,69834.79772289206,72669.45679775144,5142.327738040293,2307.6686631809134,4995.791144708449,2374.8474717439376,41280.59084191994,5101.564445883329,20718.221961540028,67100.37724934329
问题3_固定价_八时点代理,2025-06-02,71434.02582983628,68262.38726700362,4622.608546454377,7794.247109287029,6353.878889530866,1717.4611232439463,42610.72733045277,3212.722426514345,24625.700644572087,70449.1504015392
问题3_固定价_八时点代理,2025-06-03,64802.66355348694,70947.98712790398,6533.327699033443,388.004124616409,4664.1406310777475,3278.4905120051026,38246.937099730625,7815.522211863705,17881.107285397586,63943.56659699192
问题3_固定价_八时点代理,2025-06-04,75601.25257096512,71852.68398402931,4829.76884394313,8578.33743087895,4500.51480351471,2455.441269805597,45359.0277110846,2757.9582030697725,17450.92086555064,65567.90677970501
问题3_固定价_八时点代理,2025-06-05,64820.70719597278,72085.20079793244,7825.564192413678,561.0705904540125,5464.2887183513785,2254.497147836582,37873.70688984449,9150.556639403267,21010.509251964606,68034.77278121236
问题3_固定价_八时点代理,2025-06-06,28116.347297664455,34422.8993868195,6306.552089155045,0.0,5185.6134916972105,6205.901957283292,14759.655133121407,7002.232705066314,19196.519984253384,40958.407822441106
问题3_固定价_八时点代理,2025-06-07,29757.351009608454,36246.496739234906,6724.009643547657,234.86391392120368,4374.704233721807,6965.447241041359,14742.15312716077,7414.0566988035325,16680.196819557445,38836.40664552175
问题3_固定价_八时点代理,2025-06-08,62863.66000725872,66292.85723385305,5867.413940419545,2438.2167138252107,5062.128693816026,2473.8726751388203,36965.74577140922,6567.554781272489,18559.773213050423,62093.07376573214
问题3_固定价_八时点代理,2025-06-09,71648.0710872974,73559.21314936933,4260.850898647259,2349.7088365753357,4227.8430511308825,2609.5456388025304,43178.77450830283,4429.210673362833,16783.485519607246,64391.47070127291
问题3_固定价_八时点代理,2025-06-10,65598.02450895443,72459.51129727425,7012.002563768558,150.51577544875022,5555.162029631865,2114.5169480217473,39031.98164601971,7747.7316258399505,20191.079903009657,66970.79317486932
问题3_固定价_八时点代理,2025-06-11,71399.8434486474,77822.07858379844,6532.146496742377,109.91136159133657,4937.168957606048,2185.2649950285554,43481.11750725842,7567.9578737586035,18874.9888645316,69924.06424554862
问题3_固定价_八时点代理,2025-06-12,69494.14005935955,74584.07322002514,5112.329341942024,22.3961812764324,3823.796278311679,1733.1969475207834,41876.02176104564,6023.64480045942,14749.650935791406,62649.31749729647
问题3_固定价_八时点代理,2025-06-13,27654.8608197274,33431.08529553373,5785.359502809322,9.135027002989034,4677.023189913436,7148.91319012568,14207.90096708096,6182.752775136032,17589.562193236987,37980.215935453976
问题3_固定价_八时点代理,2025-06-14,27497.184834676882,32234.76976314385,4737.584928466966,0.0,5118.914701016232,8694.181473544426,14387.873043451887,5444.564994451138,19249.073509666294,39081.51154756932
问题3_固定价_八时点代理,2025-06-15,64295.645537513905,72374.87253509763,8165.639058329555,86.41206074582806,4100.98947055697,1558.0020840950383,38763.35171318008,8186.447565615012,15599.605390340279,62549.40466913537
问题3_固定价_八时点代理,2025-06-16,67775.97196075098,74991.51278284838,7215.540822097407,0.0,4170.293460318227,2176.543518461527,40655.94706168338,7681.5116187112535,16448.173232258574,64785.6319126532
问题3_固定价_八时点代理,2025-06-17,69501.37376222979,77224.70408400716,7723.330321777372,0.0,3823.220815295387,1991.0817301274571,42102.01015610974,8133.59299727234,14669.758144511536,64905.361297893614
问题3_固定价_八时点代理,2025-06-18,70116.61542105276,73790.79180138651,4907.582182028902,1233.4058016951587,4160.030743032641,2919.476112014891,42094.72878763352,5127.347926691997,15915.580586049473,63137.65730037499
问题3_固定价_八时点代理,2025-06-19,65936.04276717153,70529.1359314503,6454.653096434837,1861.5599321560655,4328.046823051378,2342.644106778738,39372.26888786662,6527.521147579246,16886.07018479091,62785.860220236784
问题3_固定价_八时点代理,2025-06-20,28048.959448746977,31260.33416276936,3211.3747140223822,0.0,3156.6890804336354,9600.733524879644,14871.964137614355,3498.8457393039153,11985.42151676676,30356.23139368503
问题3_固定价_八时点代理,2025-06-21,28089.942064022285,30674.696989517917,2988.124230418437,403.3693049228047,3386.3160683029423,12300.735197265385,14681.241983619022,3018.2014288716764,12898.575476327294,30598.01888881799
问题3_固定价_八时点代理,2025-06-22,64613.477500516674,68650.17359665074,4802.46086332814,765.7647671940726,4269.36033718504,1710.4057603456622,38401.100699031806,5357.100385333451,16590.390099567667,60348.59118393292
问题3_固定价_八时点代理,2025-06-23,65784.31443247563,70691.07802069106,4906.763588215433,0.0,2766.119061868837,2269.218988759041,39840.220973364616,5593.562966064902,11338.970481296265,56772.75442072578
问题3_固定价_八时点代理,2025-06-24,77342.21030150611,78190.53027972415,3359.8955204821577,2511.57554226413,4259.052674139725,1664.2300035163712,47422.61697936662,2941.7120568661758,15750.671955074775,66115.00099130756
问题3_固定价_八时点代理,2025-06-25,68196.5505578249,74586.1696088022,6402.289929449522,12.67087847222217,3137.132494787257,3229.2666439026607,40603.9936991583,7221.4829218046,13411.86752068253,61237.34414164544
问题3_固定价_八时点代理,2025-06-26,64982.10031097764,70662.07183182081,5708.348403485103,28.3768826419398,3473.9499529808218,2628.588395419245,39717.29021193053,5230.920253716452,13212.725488223847,58160.93595387082
问题3_固定价_八时点代理,2025-06-27,30062.977779705197,31247.74008999579,2064.4048235292075,879.6425132386165,3630.1756564480106,12664.664784907402,16051.515475511516,1796.6644741176792,15197.409835739838,33045.58978536903
问题3_固定价_八时点代理,2025-06-28,28964.329408070775,30857.634721544204,2075.0838362673267,181.77852279390015,2662.21774180502,9318.866982696516,15572.085277032686,2207.647659625718,9181.578202477041,26961.311139135443
问题3_固定价_八时点代理,2025-06-29,65716.39290552036,71586.2636670658,5871.030406607046,1.159645061610263,3975.0790188081296,2189.9121936647475,39597.227271882446,5751.414918400759,14839.38479001537,60188.02698029858
问题3_固定价_八时点代理,2025-06-30,71553.46045605997,72997.70699748953,1528.790279976188,84.54373854662708,3073.2430651955865,2033.6576653239754,43509.571774445445,1882.6659268055014,11622.412626661935,57014.65032791288
问题3_固定价_八时点代理,2025-07-01,61754.82615963998,77919.82546703123,16164.999307391252,0.0,6918.715655305455,1845.3933365525122,37341.18756100995,17340.220695610904,23158.756739540877,77840.16499616174
问题3_固定价_八时点代理,2025-07-02,57602.492018194636,71751.2376323111,14148.74561411646,0.0,6505.866833340415,1333.5426299800688,35889.404079373686,13455.047847264901,23196.797707626807,72541.24963426539
问题3_固定价_八时点代理,2025-07-03,66265.2601214824,79097.16135633877,12831.901234856383,0.0,7024.498045479646,2207.9104524250024,40328.62113608099,13842.374804817928,24349.16573638175,78520.16167728067
问题3_固定价_八时点代理,2025-07-04,28191.41640207776,37272.49228014633,9081.075878068572,0.0,6416.160544277779,12264.542945334926,14850.773224840887,9765.205412240537,23229.20360835081,47845.18224543223
问题3_固定价_八时点代理,2025-07-05,29217.322267716834,37793.91606054777,8576.593792830929,0.0,7289.350102442081,13723.52342627855,15445.524638598947,9856.677351701168,25676.77256816886,50978.97455846897
问题3_固定价_八时点代理,2025-07-06,61612.338886431855,81637.05935880113,20024.720472369267,0.0,4657.410211252643,2109.539543710585,38530.28173259335,19601.20150781912,16438.91282197971,74570.39606239219
问题3_固定价_八时点代理,2025-07-07,62266.070154830464,73489.79468115527,11223.724526324799,0.0,5798.8095120610005,2102.0840923534583,38756.48478503292,10716.877205071823,20658.828340577853,70132.1903306826
问题3_固定价_八时点代理,2025-07-08,66895.15476587135,75436.22484780439,9041.870664855674,500.80058292262663,6013.990308642173,1754.2086490485033,41048.439042483464,10425.275859532803,21749.998768396596,73223.71367041286
问题3_固定价_八时点代理,2025-07-09,67091.2639495076,75722.23193513951,8640.594396347597,9.62641071567458,4785.015185017158,2380.477396360742,40890.446784705724,9670.782279739537,16978.247027210742,67539.476091656
问题3_固定价_八时点代理,2025-07-10,59792.03767233312,71263.91198895924,11471.87431662611,0.0,6833.996306209865,1131.1675179584656,37667.82407610659,11483.498576940248,22663.371572168402,71814.69422521524
问题3_固定价_八时点代理,2025-07-11,31451.180808679434,37837.38385450657,6386.203045827129,0.0,5546.230129828439,8208.21331073266,17470.095502441698,6450.7131023840875,19544.30644357417,43465.11504839995
问题3_固定价_八时点代理,2025-07-12,30680.462374752216,38624.45247111084,7943.990096358623,0.0,4952.225800233438,9961.77351752747,16603.375607487393,8303.89880969875,17375.200923729222,42282.47534091536
问题3_固定价_八时点代理,2025-07-13,66660.09292181372,69352.36356004288,4817.389795501233,2125.1191572720677,5359.5223156006805,1551.429385488596,42270.30885361957,4383.1327074928395,20206.943482453342,66860.38504356575
问题3_固定价_八时点代理,2025-07-14,62342.964788270445,70690.95718407385,8401.56310183655,53.57070603314219,5595.625127009709,764.2365000925154,38407.86314647707,9493.716714413153,20242.468494480243,68144.04835537047
问题3_固定价_八时点代理,2025-07-15,66565.24915228633,71702.138701793,5256.6618747431385,119.77232523646857,5927.243567931651,1262.3903819303287,41127.66681227058,5899.39131742854,22045.023926951497,69072.08205665063
问题3_固定价_八时点代理,2025-07-16,63752.177120205226,71314.59920235403,7562.42208214881,0.0,6614.94137090761,1856.9032435256759,40380.954407595,7525.479991955101,22374.989298431272,70281.42369798139
问题3_固定价_八时点代理,2025-07-17,61627.45561130813,72196.13003345013,10568.674422142,0.0,5777.636983871633,1169.5248810966827,38400.89871373565,10666.972159746161,20648.058771761473,69715.92964524329
问题3_固定价_八时点代理,2025-07-18,32612.031332527593,37155.67438687016,5022.376080403039,478.7330260604753,5739.982535959696,9127.114916549814,18510.98511177017,5073.605287620441,20831.356439536663,44415.94683892727
问题3_固定价_八时点代理,2025-07-19,33359.91161395437,37110.52398232595,4881.194846486575,1130.5824781150034,5123.082941301648,12655.807333666036,19119.240434649742,4915.092756810776,18303.531514803075,42337.864706263594
问题3_固定价_八时点代理,2025-07-20,67929.21922737936,73646.23837092369,6791.558715928211,1074.5395723838842,4709.880770264301,2280.1769964251084,41498.316255853315,6869.873780789636,17446.036576665574,65814.22661330852
问题3_固定价_八时点代理,2025-07-21,68507.18713645046,74163.88655242465,5835.99231953075,179.29290355655792,5335.566393784105,1489.0032326251871,42604.11693426391,6226.8819232142805,18667.936304250357,67498.93516172854
问题3_固定价_八时点代理,2025-07-22,65816.45201895027,76486.51938707179,10670.067368121532,0.0,4264.942795969437,2847.3755159111633,41248.23508574332,9661.018082271316,14471.800221998366,65381.053390013
问题3_固定价_八时点代理,2025-07-23,76726.27174483861,74828.81586684668,3115.794466645513,5013.250344637447,4889.046424830588,1437.1910079004522,47542.14196522021,2255.5933509190686,18245.77916496501,68043.51448110428
问题3_固定价_八时点代理,2025-07-24,75676.23616571177,75117.91741921823,2706.290535182867,3264.6092816764053,3966.1090048234746,1497.7286602806023,47452.306414381324,2049.159734501688,13138.543403642729,62640.00955252574
问题3_固定价_八时点代理,2025-07-25,33079.63117945488,36937.34784190587,3857.7166624509846,0.0,3896.857450661014,11914.385446938777,18881.587260421184,3928.240867891993,14389.049707307946,37198.877835621126
问题3_固定价_八时点代理,2025-07-26,33312.60339884479,38095.25899610526,4782.655597260473,0.0,3777.1436265727402,10857.261942075394,18565.09319635852,4793.208108956235,14183.870689961868,37542.17199527662
问题3_固定价_八时点代理,2025-07-27,68914.61316290463,75596.46853792698,7015.357509895002,333.50213487264784,4109.164230146705,1892.6726162125656,42391.04454000104,7617.590593809978,15041.897836597835,65050.53297040885
问题3_固定价_八时点代理,2025-07-28,71734.56070078714,78719.3807590691,7001.920375501983,17.100317220034185,5050.826747094163,1581.654983947469,44220.1236380976,7392.985741607221,18109.288877488132,69722.39825719295
问题3_固定价_八时点代理,2025-07-29,71666.43240122411,80563.92253891051,8927.455211104476,29.96507341807103,2799.9093266472596,3112.8424463361953,44958.00310758224,7794.449617591529,10682.083165490058,63434.53589066383
问题3_固定价_八时点代理,2025-07-30,65172.975101404074,77633.723628845,12460.748527440926,0.0,3314.600981610118,2661.4770064477193,41183.806878278454,11183.083671616327,12673.522254530973,65040.41280442575
问题3_固定价_八时点代理,2025-07-31,69335.44893805009,77990.77171548647,8655.322777436384,0.0,3177.556358418287,2188.9017336389074,43288.04497668222,8139.975227379006,11889.416319150012,63317.43652321124
问题3_固定价_八时点代理,2025-08-01,35995.3301621538,37307.19183666706,2236.8938923571454,925.0322178438897,3058.5271309706395,16731.972107874713,20954.87631030895,2055.923244358066,11136.842138433005,34147.64169310002
问题3_固定价_八时点代理,2025-08-02,36986.27215919824,38215.45354537544,1440.237759876579,211.05637369937725,3222.6488300869078,18064.013305550605,21576.426603198,1317.9067897792222,13237.55712183725,36131.89051481447
问题3_固定价_八时点代理,2025-08-03,60580.20194846766,64041.374747051705,3477.897395138323,16.724596554271443,3913.8980495617466,1653.7456248542105,38907.23148877112,3584.180483623391,15810.203720827869,58301.615693222375
问题3_固定价_八时点代理,2025-08-04,64139.46325551415,67513.74835080693,4394.288334857024,1020.0032395642447,4218.468014158937,2733.9064265254,41518.95493573136,3707.6480353080788,15974.5919699828,61201.19494102224
问题3_固定价_八时点代理,2025-08-05,66156.68096574458,68098.75687022523,2970.6469205211715,1028.571016040536,3050.3996114503484,2228.391126028954,42513.34282823527,1732.8213519424771,12182.031178576897,56428.19535875464
问题3_固定价_八时点代理,2025-08-06,73800.48018315433,71430.9194087703,476.37817854367677,2845.9389529277055,3650.8912655118215,3126.5337317373,47901.96551549143,-835.895032051058,14543.508495389053,61609.57897882943
问题3_固定价_八时点代理,2025-08-07,75429.79738291723,67229.16673024213,358.14072968253254,8558.771382357632,3311.315999991091,3508.8349010067186,46781.395419293076,-1972.453970047574,13376.495922326012,58185.43737157151
问题3_固定价_八时点代理,2025-08-08,38264.35228853691,37351.060320737146,95.34117226726556,1008.633140067027,2558.881067499147,21627.236420725665,22078.792199057945,-291.25229922221115,10870.094074068567,32657.633973904303
问题3_固定价_八时点代理,2025-08-09,38374.42137429047,37259.784159572795,125.15127567440892,1239.788490392087,2696.6767563665408,18557.04131502442,22454.51588029733,-432.5869219907262,10740.355119421714,32762.28407772832
问题3_固定价_八时点代理,2025-08-10,69055.3117099739,68002.72943545412,75.53162703628774,1128.1139015560793,2610.4176457813182,1688.1774192195937,44408.16278329417,-396.47975076179,9681.216304410616,53692.899336942995
问题3_固定价_八时点代理,2025-08-11,67663.62645706856,68524.90356595624,989.2287386121363,127.95162972446649,2876.1714085386693,2985.292526839988,42558.53648155312,866.1713845307047,11773.389836637027,55198.09770272086
问题3_固定价_八时点代理,2025-08-12,75621.8799061893,71914.0535742543,1.0010084386969403e-05,3707.826341945077,2299.4704680857717,2838.670385902468,47381.628915309775,-1015.6151858950512,9126.901018106379,55492.9147475211
问题3_固定价_八时点代理,2025-08-13,68092.98615468219,70358.54170932675,2857.1248014996227,591.569246855062,2566.8750750564864,3057.018836953268,42981.79770992312,1731.4472842455498,10897.554588629739,55610.79958279841
问题3_固定价_八时点代理,2025-08-14,69535.59696288123,71697.66308431161,3818.114932595548,1656.048811165175,2468.892435480452,4290.907431452062,44727.55740354741,2414.438495675367,10270.063018570965,57412.05891779374
问题3_固定价_八时点代理,2025-08-15,40073.78893963658,38047.99376299894,343.17427783022856,2368.9694544678646,2596.396347092456,20962.05643172707,23687.01730818217,-692.2669469919772,10239.028498906242,33233.778860096434
问题3_固定价_八时点代理,2025-08-16,41321.4205666312,37722.343136035204,360.10055533113194,3959.1779859271273,2010.7990606868395,20405.79708051483,25096.36945772355,-1327.3261408360115,8877.051184739115,32646.094501626656
问题3_固定价_八时点代理,2025-08-17,73019.57146529079,67321.28624817237,0.0,5698.285217118425,2881.536692804401,3394.6634521195633,45624.65657907264,-1467.9766214889978,12176.574000938444,56333.25395852209
问题3_固定价_八时点代理,2025-08-18,70622.0892397879,69903.45379514781,1527.347125730384,2245.9825703704773,2118.6475711845223,3620.957114905267,45092.68001249438,296.05211414464543,8781.654065762224,54170.386192401245
问题3_固定价_八时点代理,2025-08-19,70659.47449838943,70128.2070375589,1136.0741164298943,1667.341577260424,2149.4341999427015,4265.218560300455,45132.66914506458,-101.18557815047618,10329.529218173015,55361.01278508712
问题3_固定价_八时点代理,2025-08-20,79622.73355951832,74571.09967325059,885.1409968805776,5936.774883148322,2329.2010331077377,2182.97490857099,49437.344249488575,-583.8779090551707,9720.03562735583,58573.501967789234
问题3_固定价_八时点代理,2025-08-21,75320.97174069531,69176.78692026342,1.313594435183711e-05,6144.184833567838,2409.057378887317,2046.1255644811808,47237.083316929275,-1933.177118938023,10417.659498825331,55721.565696816586
问题3_固定价_八时点代理,2025-08-22,40341.471369876126,38829.981079205914,309.2874769181026,1820.7777675883162,2431.155005707406,17547.07156039053,23885.392312229,-423.2667028172584,10179.030693204779,33641.156302616524
问题3_固定价_八时点代理,2025-08-23,39583.67224343647,38639.1191528997,176.4734181744247,1121.026508711202,1863.0800024810976,15408.696338472455,22952.887145519908,-92.97293743410285,7271.916936382233,30131.83114446804
问题3_固定价_八时点代理,2025-08-24,70366.66197406306,67985.74378152641,284.26285709434364,2665.1810496309818,2763.9564635575675,3090.7366878649727,45476.1880648548,-822.7830065712673,11694.824860415898,56348.22991869943
问题3_固定价_八时点代理,2025-08-25,92724.07955029627,75696.90584071187,0.0,17027.1737095844,1869.0227945468914,2818.801809230641,58636.10972963026,-5648.105105725741,7806.542044953326,60794.546668857845
问题3_固定价_八时点代理,2025-08-26,72462.98874788334,70662.15889720111,2016.0995615095846,3816.92941219182,1871.0121471069974,3049.8008513262266,46974.20975884535,18.430941314657318,7509.245344594148,54501.88604475415
问题3_固定价_八时点代理,2025-08-27,73900.90669279835,74145.19520076648,1812.5316106308064,1568.2431026626844,1426.6566578152674,3804.815256263354,47313.780311801514,876.4673219034963,6880.934674379521,55071.182308084535
问题3_固定价_八时点代理,2025-08-28,72800.91334866906,75223.30799944278,3075.333273966378,652.9386231926507,2340.342024269075,2775.3380194678184,45749.670673362976,2387.9099181806732,9943.746238324073,58081.32682986772
问题3_固定价_八时点代理,2025-08-29,43151.11870077529,39909.43686831834,226.89661505968417,3468.5784475166297,1680.7404507415604,16333.255381548632,25692.241449194178,-1119.2718301463772,7160.111862286117,31733.081481333917
问题3_固定价_八时点代理,2025-08-30,42153.81885549118,39487.654692351134,37.119576480760685,2703.2837396208092,1697.346155252004,20073.485146343086,25144.133646303668,-1087.5179996314912,7125.109211230056,31181.724857902234
问题3_固定价_八时点代理,2025-08-31,71993.0355091691,71949.64485249307,2341.5073623197236,2384.8980189957533,2773.250436444911,4122.185723617186,46433.199729502594,706.5302918342288,11170.782659628945,58310.51268096577
问题3_固定价_八时点代理,2025-09-01,82239.58959348738,63773.35607151062,0.0,18466.233521976756,1062.6783622116109,7746.345735807495,51370.05374837518,-6146.569390365824,4011.245587995217,49234.729946004576
问题3_固定价_八时点代理,2025-09-02,72551.7349024269,64132.21288317515,2325.8607393153843,10745.382758567152,1463.6394334948827,7529.13855656794,45809.23050593616,-2268.5960734226383,5807.14388966828,49347.7783221818
问题3_固定价_八时点代理,2025-09-03,77338.25723220018,63377.79886169238,0.0,13960.4583705078,1589.294525714235,5956.127240564197,48924.805670998685,-4762.508791895985,6221.055967894748,50383.35284699745
问题3_固定价_八时点代理,2025-09-04,75146.83871659024,63173.218517609064,0.0,11973.620198981174,1543.365694519399,7007.800582240203,48390.27487677872,-4437.137542398081,6033.7874310696,49986.92476545023
问题3_固定价_八时点代理,2025-09-05,41647.44452433556,32750.723794327325,328.8527202039685,9225.573450212203,1217.7678665166918,24668.43779067862,24895.375726275994,-3233.7627025057054,4783.747343897079,26445.360367667367
问题3_固定价_八时点代理,2025-09-06,41703.20857528808,32805.07121587514,402.6280776610645,9300.765437074002,1424.7043665951096,23994.68016986053,24817.204233234585,-3059.502122716703,5203.7133995585355,26961.41551007642
问题3_固定价_八时点代理,2025-09-07,71951.59556161055,65278.40889222303,3676.0874860379054,10349.274155425432,1150.3169095974463,7562.094994010637,46082.94550305175,-1148.1718785981936,4399.618784342403,49334.39240879596
问题3_固定价_八时点代理,2025-09-08,80135.12700710454,68488.0706225705,0.0,11647.056384534037,1600.0381575168133,6676.926447924137,50376.377332562464,-4077.8690125077183,5439.575474924303,51738.08379497905
问题3_固定价_八时点代理,2025-09-09,69003.33223397902,62371.32970859418,1505.8098074772165,8137.812332862059,1616.1148745914888,7115.837154528948,44523.333478476736,-1902.5972544728547,6210.708570316046,48831.44479431993
问题3_固定价_八时点代理,2025-09-10,81756.41007440448,70269.57842384328,0.0,11486.831650561202,1317.624741799559,6059.3307522871655,51431.518369009296,-4268.501878347714,5915.743731734134,53078.760222395715
问题3_固定价_八时点代理,2025-09-11,80741.47456871887,62355.74949608702,0.0,18385.725072631853,1653.4985917758822,6715.625878018419,51430.20880751127,-6261.987853608548,7009.3803506268605,52177.60130452958
问题3_固定价_八时点代理,2025-09-12,42247.236865046594,33331.84203915639,177.53909054562806,9092.933916435824,1255.3557925985601,20365.862304409296,25108.87942585652,-3327.3937284293715,4341.240735464255,26122.726432891403
问题3_固定价_八时点代理,2025-09-13,42004.23400117821,33862.320772302985,453.05312268350065,8594.966351558725,1393.2357528851446,24630.077503354947,24972.03805872193,-2651.2939999039895,4519.929838898147,26840.673897716086
问题3_固定价_八时点代理,2025-09-14,85259.08879959329,69349.10994794239,0.0,15909.97885165089,1611.9405501482079,6703.805700429473,54477.007149070094,-5888.869036856569,4863.974578581329,53452.11269079485
问题3_固定价_八时点代理,2025-09-15,70282.75546712358,63326.21500604105,1571.2576203452786,8527.798081427809,1828.3688707595797,6139.125273620694,45421.15325936191,-1885.475081433679,7837.509535675725,51373.187713603955
问题3_固定价_八时点代理,2025-09-16,84160.61692677552,69169.29951042998,0.0,14991.317416345537,1143.8450576078567,6727.081348306805,53046.97264177081,-5315.210984535455,3894.6093290846266,51626.37098631998
问题3_固定价_八时点代理,2025-09-17,79795.28297408616,67948.01752541565,118.82473159289037,11966.090180263402,1354.0887420504846,5221.152167118928,51239.74898869563,-4506.623551941248,5029.486523854793,51762.611960609174
问题3_固定价_八时点代理,2025-09-18,71641.75709330097,68530.3629221243,6005.805563208786,9117.199734385458,1561.0471943793657,7139.75623661156,46283.77303371145,1476.8137628667146,5660.242785028564,53420.829581606726
问题3_固定价_八时点代理,2025-09-19,42173.4149644752,34136.37259368155,313.11951243597423,8350.16188322963,1249.6605552700803,16633.695553421127,25273.597188837975,-2861.7553069289957,4320.303851513996,26732.145733422974
问题3_固定价_八时点代理,2025-09-20,42486.71006702387,34425.39178185349,200.1102274399003,8261.428512610279,1633.168766018402,17750.255230328126,25459.097464479328,-2939.4774559673524,5872.26284582426,28391.882854336236
问题3_固定价_八时点代理,2025-09-21,79134.328114766,69145.45638234259,0.0,9988.871732423408,1272.0083964380433,8305.256226194764,50306.977378190335,-3712.6851122403614,3910.1783644805023,50504.47063043047
问题3_固定价_八时点代理,2025-09-22,82632.27548465523,68018.81536007173,0.0,14613.460124583491,1632.5580172602454,4911.772336598725,52787.17569899338,-5400.688735199594,5873.80898791144,53260.29595170522
问题3_固定价_八时点代理,2025-09-23,80255.8970651049,71354.41316716342,502.87957944242015,9404.363477383902,1158.2601713780575,6197.359682342046,51053.05242037827,-2798.906967201876,4367.733775593519,52621.87922876991
问题3_固定价_八时点代理,2025-09-24,70384.31376871678,68419.18309778704,4399.250850351239,6364.381521280965,1748.9015978295395,5049.317437462529,45558.0693918618,402.9080102186199,6308.461750062417,52269.43915214283
问题3_固定价_八时点代理,2025-09-25,76590.45704015337,69955.31062661337,1295.3186826531742,7930.465096193185,1702.3733039229794,7208.083001507493,48972.292622013556,-2158.9430214726353,6186.983380865001,53000.33298140592
问题3_固定价_八时点代理,2025-09-26,42736.02980297839,33707.46531386434,294.91882595816514,9323.483315072212,1124.3911339165102,14405.487248972624,25634.85647734242,-3262.0783269389485,3293.336777408386,25666.114927811854
问题3_固定价_八时点代理,2025-09-27,41383.81369443498,35014.80829896849,409.75233098915385,6778.757726455646,1524.288827442264,16041.380846451786,24573.445698486838,-2041.1827553897067,4789.316949515584,27321.579892612714
